2024-09-30,1273.6305313285
2034-03-29,-906.638012924116
2034-04-20,-217.011045451774
2039-10-04,-1574.14257532463
2030-09-05,-1167.1162055966
2033-10-29,82.469324854138
2043-10-24,3494.17880217973
2026-01-27,-1965.09628510356
2030-06-26,2162.29703372969
2038-06-16,-1980.64287682228
2034-09-21,0.479756750409
2034-07-16,468.265115796124
2027-08-15,-547.262083575523
2042-09-30,112.044967090662
2043-08-27,1687.31088550415
2033-11-24,633.549634970679
2036-06-14,-1958.59039123904
2041-08-26,-514.865487092504
2041-10-19,-3281.43596090889
2028-06-22,2172.2592036951
2042-06-08,-1748.63417106777
2030-06-28,-540.701779925455
2036-09-05,-389.641219962412
2038-04-18,-793.305106155516
2029-02-20,194.442552085288
2029-02-11,-191.629158967675
2040-12-16,258.212309730837
2040-02-25,1749.30509341587
2027-09-21,2213.90724311398
2029-12-10,320.160604504894
