2029-02-23,-833.609136523079
2039-12-03,911.763674762491
2031-02-18,-2415.2479158099
2030-02-28,-5.26024226827
2048-01-18,-396.510247384726
2036-05-16,-495.419967270352
2031-08-22,1594.13186017225
2046-05-15,-501.980847458042
2034-11-09,840.197989339582
2032-07-08,-2228.35592531844
2029-11-07,653.978807837339
2032-08-11,802.60136016655
2039-11-25,-2054.37635401127
2043-05-28,151.139920540724
2037-10-21,837.548899649756
2031-02-23,-213.167861971908
2036-10-03,-1307.73571188087
2034-06-13,503.352859381649
2038-05-04,668.219419160759
2044-09-19,-1848.90116798455
2042-05-04,584.26579128562
2039-06-05,1062.66005462833
2040-09-22,-3374.64060705128
2031-10-01,-112.056276267287
2037-04-12,-3285.46588926042
2034-03-17,1821.94104962032
2045-09-18,1278.64162524391
2040-03-21,1733.71274343446
2046-07-07,2167.07815820599
2043-03-10,-460.943535037123
