2023-11-13,-1442.34825595749
2032-06-13,623.929174072353
2042-10-13,-254.956039723493
2039-09-23,2488.45696450003
2032-07-21,-3579.98739323925
2034-04-15,976.952435284897
2025-08-17,-2039.75978761114
2038-10-30,-839.799995319491
2042-12-01,-4782.04043400009
2037-08-06,-1855.07596316148
2024-11-30,-306.166024063965
2025-08-22,105.21321615149
2041-11-20,3743.80945820117
2032-08-20,4418.43656725342
2028-09-04,-1588.37761445423
2030-06-27,2628.25914101534
2041-05-17,870.331153853533
2026-05-17,-945.097434346666
2024-02-18,-2855.05510144858
2035-02-16,3604.64224034256
2027-03-19,-1439.33255546096
2030-06-14,-1318.87302940513
2041-09-24,808.535749281772
2041-01-22,1541.62805127589
2040-05-10,1861.08407064844
2028-08-12,-2269.42331735701
2032-08-14,19.494351547842
2038-08-19,-2356.68669034449
2040-04-12,-3493.15208446373
2041-06-18,495.818361074648
