2023-03-01,-226.115921003477
2038-09-08,-3505.58589810368
2042-01-01,873.134008429102
2042-06-23,448.826068127876
2027-08-28,1154.53585341565
2030-09-05,2671.21286340532
2026-05-10,-1674.91340078428
2040-10-23,985.948186347131
2037-04-11,14.552050426933
2025-12-24,-140.204799516016
2035-05-01,2390.20165953684
2034-02-22,-4407.71495997784
2033-08-30,-2731.57858911988
2025-03-15,1474.04529911941
2024-02-14,807.651931712503
2032-11-23,2560.66867340721
2039-10-26,246.960257966169
2041-03-24,-1625.09264012697
2030-06-22,-665.717442646522
2025-07-03,1380.13795854322
2038-04-24,-2568.12611480185
2024-05-15,39.020264845981
2036-05-27,-852.426714796024
2034-05-14,-1699.93606381858
2038-07-17,1846.54039794318
2042-03-05,1946.32305820681
2023-09-15,61.863724158872
2031-05-16,2740.10721168154
2025-05-21,2369.22129250613
2036-03-20,1039.40499013643
