2021-03-28,-2638.33940539817
2031-04-03,-881.479868043996
2029-07-19,1297.6918807873
2031-02-27,2894.08843528864
2025-04-10,-2627.65875238505
2034-01-14,-2145.76580249994
2034-11-26,3258.03285153309
2038-05-19,339.523543441513
2030-12-09,299.217164069727
2029-04-06,-1973.77832386713
2030-10-24,-497.703327314113
2031-07-07,3889.00189893453
2032-11-08,756.778046433379
2025-02-03,-946.165796336019
2037-09-24,-876.093859850552
2027-03-21,633.552197169145
2038-04-02,-159.085226410324
2024-02-17,-1048.10307004258
2024-07-10,1205.69558000118
2033-11-12,651.078466801533
2022-11-21,266.006794232827
2023-07-09,-3396.65304376508
2023-09-09,-2168.81265333374
2034-01-08,591.744380111002
2036-05-11,-143.323079064037
2021-04-13,-1067.71043659263
2032-05-27,-2.401102119264
2040-06-18,2644.0098777816
2029-11-24,1532.08975471698
2038-03-07,-30.015456706744
