2029-06-08,-1626.00123207172
2034-03-14,2055.19288922676
2029-09-30,-826.776627291127
2037-04-17,1105.15010652678
2031-01-11,833.495920846374
2038-06-13,351.985894627136
2045-06-26,-959.283837082209
2039-02-27,1865.39287923091
2045-02-24,705.218333287466
2039-03-23,520.24988108564
2047-07-08,-542.123428796374
2041-07-08,446.813144826431
2045-12-15,-494.269592255484
2035-09-03,1488.00811059792
2033-05-30,-2331.92945397769
2048-02-03,-524.912207443741
2033-06-06,-1198.02099043244
2041-05-16,-1055.17406771968
2035-09-03,-3230.04739660018
2034-02-20,-1014.98965334046
2041-10-11,1096.45654418065
2048-06-15,1727.84410942768
2037-07-06,-964.917670821845
2042-06-09,-1513.61519642752
2042-06-27,-2030.30580972669
2038-10-19,-582.51932848522
2048-04-17,431.939524834698
2047-10-27,4262.07952153729
2046-06-12,410.082462691107
2036-03-02,-391.38962270489
