2020-01-01,1426.4559062157832
2020-01-02,-4457.236863629762
2020-01-03,-1507.6787582662078
2020-01-04,2979.4941460347945
2020-01-05,-4799.539021733898
2020-01-06,2535.0346055041127
2020-01-07,-2458.9778927417474
2020-01-08,4857.076521833611
2020-01-09,-504.45260882987714
2020-01-10,1009.8440088107773
2020-01-11,-1181.9194375530374
2020-01-12,195.96817523829122
2020-01-13,-2991.6701996272154
2020-01-14,-4000.4305431313437
2020-01-15,-1129.8115296062251
2020-01-16,-1196.1067382387191
2020-01-17,-3322.2569563277
2020-01-18,-276.4786286818653
2020-01-19,1495.2247201424389
2020-01-20,2697.8655170292277
2020-01-21,4597.712358050014
2020-01-22,-1620.783317506187
2020-01-23,-1652.6323380033646
2020-01-24,3826.0599416491095
2020-01-25,904.027861046663
2020-01-26,1000.3129139225375
2020-01-27,-2391.2688826305507
2020-01-28,3025.6020341598532
2020-01-29,659.1720097074895
2020-01-30,4924.99136077139
2020-01-31,-4519.180566979954
2020-02-01,-4679.05567898298
2020-02-02,-3154.4981386041445
2020-02-03,-104.69366192249436
2020-02-04,-3328.5966579601036
2020-02-05,-2404.857387310868
2020-02-06,-3058.4722689926666
2020-02-07,827.4977703536288
2020-02-08,4081.313722812358
2020-02-09,-547.5679867076396
2020-02-10,3962.742627198766
2020-02-11,1301.2850437431898
2020-02-12,-643.9406260236437
2020-02-13,-2390.929146645975
2020-02-14,-4470.949353373
2020-02-15,742.7400975099426
2020-02-16,-1270.5315574838082
2020-02-17,-48.679172570778064
2020-02-18,3309.6880134364055
2020-02-19,1747.8484819607856
2020-02-20,237.5888412260265
2020-02-21,-3142.3617098575587
2020-02-22,-2234.72283420558
2020-02-23,4029.2731669389323
2020-02-24,3640.6269952077364
2020-02-25,-40.70456984311113
2020-02-26,4397.457834049523
2020-02-27,312.7574444804868
2020-02-28,4779.598677323083
2020-02-29,483.73779666598966
2020-03-01,-753.7825932190335
2020-03-02,1086.436170630359
2020-03-03,-55.55327092546668
2020-03-04,4750.075093284335
2020-03-05,-940.066448436979
2020-03-06,-4140.43894953209
2020-03-07,3450.028885922069
2020-03-08,2754.5299042147926
2020-03-09,-2988.9815417855125
2020-03-10,4775.868548375582
2020-03-11,56.48199869302607
2020-03-12,-2890.5561820372504
2020-03-13,-337.6820754058981
2020-03-14,1096.7154761969323
2020-03-15,-1322.3726812602367
2020-03-16,430.60548653370824
2020-03-17,-4384.157287576673
2020-03-18,2345.5852188305353
2020-03-19,889.2026250023473
2020-03-20,-433.059950116678
2020-03-21,-3769.158798767545
2020-03-22,2794.530878706434
2020-03-23,2327.1571999989737
2020-03-24,-1331.3066960701035
2020-03-25,-4563.238405112265
2020-03-26,1640.9263219588684
2020-03-27,2960.51341317291
2020-03-28,-1789.6041184026403
2020-03-29,-941.3095185865318
2020-03-30,2043.7078195791446
2020-03-31,18.545572696873023
2020-04-01,3165.909138461837
2020-04-02,2166.9338000354774
2020-04-03,634.2563490922303
2020-04-04,1091.280863152644
2020-04-05,715.6713917925663
2020-04-06,420.7078556447732
2020-04-07,-2613.236520174589
2020-04-08,-354.86167124080475
2020-04-09,-1720.1226536088898
