2020-12-10,-1662.53131340335
2026-10-01,-449.941042164638
2022-11-07,1.56849110501
2029-04-29,-1420.03053032256
2033-01-25,3491.89872530065
2033-01-10,-210.033964231723
2035-03-31,-1300.90591407897
2031-10-10,-601.357559954336
2026-07-21,-1606.2567402243
2025-05-06,-731.346036864165
2021-12-19,927.192646654993
2028-08-17,1462.45954550562
2032-10-15,725.61719438692
2033-09-09,-1123.96102133527
2032-10-04,-500.998512042821
2022-02-07,3041.57201706782
2039-07-13,3518.67234652886
2027-11-22,-495.538352355394
2028-07-28,3762.99052837635
2033-07-15,-835.619058544914
2039-07-17,-238.384474524174
2028-08-21,904.290435249489
2029-08-12,-2144.27177617836
2024-08-28,1397.85255787309
2038-05-26,-1780.22460079825
2026-07-06,-2191.19666542756
2030-01-21,-105.889404955625
2025-05-05,-1060.14322449868
2027-05-17,-11.307925099676
2038-07-03,72.042997213457
