2022-11-06,1053.95331231848
2039-11-26,2470.05084751896
2041-12-27,-1165.46789185096
2030-06-04,33.522854152371
2030-09-11,827.961270920807
2023-10-17,-4686.55074671876
2041-10-29,271.663519443629
2038-07-28,366.882441602998
2030-12-07,413.143597573192
2030-10-31,1063.06496211092
2024-10-05,-1403.53681078577
2041-05-31,2367.05602110489
2039-10-25,-114.427375738258
2034-11-06,235.232838586539
2024-11-06,-1040.50540503273
2023-01-07,-114.12499358534
2040-11-12,302.20678676303
2027-01-06,-17.096171520624
2040-09-14,10.51752104222
2030-12-24,-333.221449687875
2032-02-09,1884.36482626779
2031-11-16,2504.53636673252
2024-09-17,-23.171679608354
2037-03-16,1698.08545182244
2028-02-06,2273.55327736724
2039-10-25,1821.4960082549
2028-05-10,-992.076207931287
2028-02-20,-42.040846372164
2023-07-12,-1217.56465875853
2029-02-26,-1618.47738259093
